run,capability,n,accuracy,soft_accuracy,nll,brier,confidence,ece_15,score_mae,score_within_one,errors,error_rate,latency_ms_mean,latency_ms_p50,latency_ms_p95,_source_file,_line
jev-1.13.0,persona_consistency,80,1.0,0.8841,0.1325,0.0472,0.8841,0.1159,,,0,0.0,721.5,715.8,777.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,126
jev-1.13.0,theory_of_mind_false_belief_reasoning,80,1.0,0.932,0.0791,0.0283,0.932,0.068,,,0,0.0,715.7,712.2,760.2,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,127
jev-1.13.0,embodied_unknowns,80,1.0,0.833,0.1943,0.083,0.833,0.167,,,0,0.0,726.4,717.8,780.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,128
jev-1.13.0,embodied_time_aware_world_views,80,1.0,0.79,0.2539,0.1307,0.79,0.21,,,0,0.0,720.5,715.1,772.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,129
jev-1.13.0,embodied_emotions,80,0.85,0.7544,0.3238,0.1918,0.7827,0.1347,,,0,0.0,721.4,713.1,777.2,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,130
jev-1.13.0,emotion_cause_attribution,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,720.4,712.0,760.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,131
jev-1.13.0,social_norm_reasoning,80,1.0,0.973,0.0281,0.0042,0.973,0.027,,,0,0.0,718.4,714.6,768.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,132
jev-1.13.0,relationship_permission_reasoning,80,1.0,0.9489,0.0528,0.0065,0.9489,0.0511,,,0,0.0,733.1,723.7,816.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,133
jev-1.13.0,embodied_animal_understanding,80,1.0,0.894,0.1183,0.04,0.894,0.106,,,0,0.0,725.9,720.3,778.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,134
jev-1.13.0,animal_affordance_constraint_reasoning,80,1.0,0.9181,0.0872,0.0193,0.9181,0.0819,,,0,0.0,719.3,708.3,774.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,135
jev-1.13.0,narrative_next_event_plausibility,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,720.5,714.1,775.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,136
jev-1.13.0,character_goal_consistency,80,1.0,0.9549,0.0463,0.0046,0.9549,0.0451,,,0,0.0,716.5,706.3,765.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,137
jev-1.13.0,ocr_ngram_based_text_recognition,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,717.5,713.2,769.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,138
jev-1.13.0,noisy_ocr_reconstruction,80,1.0,0.9741,0.0271,0.0035,0.9741,0.0259,,,0,0.0,715.5,711.0,761.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,139
jev-1.13.0,document_field_association,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,717.9,715.3,747.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,140
jev-1.13.0,document_type_classification,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,711.7,705.3,758.2,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,141
jev-1.13.0,document_workflow_state,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,715.4,713.6,746.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,142
jev-1.13.0,table_reasoning_from_linearized_text,80,0.95,0.9388,0.1008,0.0567,0.9577,0.0405,,,0,0.0,711.2,708.3,755.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,143
jev-1.13.0,spreadsheet_formula_semantics_from_text,80,1.0,0.9946,0.0055,0.0004,0.9946,0.0054,,,0,0.0,723.8,715.3,789.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,144
jev-1.13.0,form_completeness,80,1.0,0.9929,0.0072,0.0003,0.9929,0.0071,,,0,0.0,727.2,720.3,794.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,145
jev-1.13.0,contract_clause_consistency,80,0.8125,0.7068,1.857,0.4173,0.8907,0.2791,,,0,0.0,721.2,721.0,765.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,146
jev-1.13.0,requirement_traceability,80,0.9875,0.8409,0.1918,0.0783,0.8414,0.1584,,,0,0.0,731.3,724.8,798.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,147
jev-1.13.0,business_process_conformance,80,1.0,0.9832,0.0175,0.0026,0.9832,0.0168,,,0,0.0,716.8,710.3,765.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,148
jev-1.13.0,email_thread_state_understanding,80,0.775,0.7162,0.4306,0.2624,0.7982,0.1626,,,0,0.0,720.9,715.9,768.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,149
jev-1.13.0,action_item_extraction_verification,80,1.0,0.8209,0.2159,0.1093,0.8209,0.1791,,,0,0.0,722.6,715.1,767.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,150
jev-1.13.0,product_catalog_matching,80,1.0,0.9986,0.0014,0.0001,0.9986,0.0014,,,0,0.0,724.3,713.9,810.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,151
jev-1.13.0,compatibility_matching,80,0.825,0.8079,0.2515,0.1439,0.8404,0.1921,,,0,0.0,724.0,717.4,783.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,152
jev-1.13.0,taxonomy_category_assignment,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,717.8,710.4,760.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,153
jev-1.13.0,multi_label_topic_classification,80,1.0,0.9587,0.0425,0.0047,0.9587,0.0412,,,0,0.0,723.3,717.2,782.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,154
jev-1.13.0,domain_identification,80,1.0,0.971,0.0299,0.0035,0.971,0.029,,,0,0.0,715.4,714.5,759.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,155
jev-1.13.0,expertise_level_estimation_of_text,80,1.0,0.9943,0.0058,0.0003,0.9943,0.0057,,,0,0.0,719.2,715.5,763.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,156
jev-1.13.0,explanation_necessity_judgement,80,1.0,0.9029,0.1027,0.0204,0.9029,0.0971,,,0,0.0,719.5,716.4,767.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,157
jev-1.13.0,explanation_quality_judgement,80,0.7875,0.8071,0.275,0.1854,0.8531,0.1369,,,0,0.0,714.7,709.9,762.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,158
jev-1.13.0,rationale_to_answer_consistency,80,1.0,0.9375,0.065,0.0092,0.9375,0.0625,,,0,0.0,719.4,714.7,774.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,159
jev-1.13.0,constraint_satisfaction_judgement,80,1.0,0.9639,0.0369,0.0028,0.9639,0.0361,,,0,0.0,721.9,714.1,776.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,160
jev-1.13.0,soft_vs_hard_constraint_discrimination,80,1.0,0.9974,0.0026,0.0001,0.9974,0.0026,,,0,0.0,717.5,710.4,768.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,161
jev-1.13.0,preference_learning_from_explicit_examples,80,1.0,0.9739,0.0272,0.004,0.9739,0.0261,,,0,0.0,742.5,723.3,778.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,162
jev-1.13.0,multi_criteria_scoring_consistency,80,0.625,0.5481,0.6509,0.4582,0.6449,0.0961,,,0,0.0,727.6,721.5,774.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,163
jev-1.13.0,rubric_based_quality_assessment,80,1.0,0.9476,0.0548,0.0082,0.9476,0.0524,0.0493,1.0,0,0.0,720.1,717.1,786.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,164
jev-1.13.0,comparative_judgement_transitivity,80,1.0,0.9315,0.072,0.0129,0.9315,0.0685,,,0,0.0,716.8,709.5,766.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,165
jev-1.13.0,pairwise_preference_prediction,80,0.9,0.8965,0.2162,0.1181,0.9323,0.0525,,,0,0.0,724.4,722.1,773.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,166
jev-1.13.0,set_coverage_diversity_judgement,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,731.7,720.5,818.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,167
jev-1.13.0,redundancy_detection,80,0.7625,0.6685,0.4907,0.3384,0.7503,0.1575,,,0,0.0,716.9,715.5,760.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,168
jev-1.13.0,information_density_judgement,80,0.9125,0.6621,0.4389,0.213,0.6671,0.2454,0.5293,0.925,0,0.0,725.0,714.8,784.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,169
jev-1.13.0,data_quality_validation,80,1.0,0.9848,0.0156,0.0012,0.9848,0.0153,,,0,0.0,718.5,713.6,772.5,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,170
jev-1.13.0,synthetic_data_plausibility,80,1.0,0.9695,0.031,0.0019,0.9695,0.0305,,,0,0.0,721.9,714.6,785.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,171
jev-1.13.0,class_label_leakage_detection,80,1.0,0.7448,0.3086,0.163,0.7448,0.2553,,,0,0.0,720.6,716.3,757.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,172
jev-1.13.0,dataset_example_quality,80,0.65,0.5028,0.9227,0.5056,0.5988,0.0829,,,0,0.0,723.0,715.1,779.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,173
jev-1.13.0,benchmark_contamination_clues,80,0.6875,0.6358,1.2337,0.6,0.892,0.3343,,,0,0.0,723.2,718.9,778.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,174
jev-1.13.0,adversarial_example_detection,80,0.9,0.7425,0.3977,0.1857,0.7525,0.1685,,,0,0.0,722.9,719.1,772.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,175
jev-1.13.0,spurious_correlation_resistance,80,0.6375,0.4652,0.7959,0.5027,0.5347,0.1604,,,0,0.0,718.0,709.7,772.5,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,176
jev-1.13.0,invariant_detection,80,1.0,0.9606,0.0403,0.0035,0.9606,0.0394,,,0,0.0,724.5,719.0,778.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,177
jev-1.13.0,boundary_condition_judgement,80,1.0,0.9027,0.1035,0.0229,0.9027,0.0972,,,0,0.0,720.7,711.7,803.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,178
jev-1.13.0,failure_mode_classification,80,1.0,0.997,0.003,0.0001,0.997,0.003,,,0,0.0,720.7,715.5,768.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,179
jev-1.13.0,recoverability_judgement,80,0.925,0.9084,0.1209,0.0741,0.9169,0.0569,,,0,0.0,720.2,714.6,766.2,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,180
jev-1.13.0,reversibility_destructiveness,80,0.8375,0.8065,0.2719,0.1626,0.8334,0.0901,,,0,0.0,722.5,714.1,795.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,181
jev-1.13.0,operational_urgency,80,0.9375,0.9367,0.1207,0.0828,0.9752,0.0618,0.0614,1.0,0,0.0,716.2,711.8,766.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,182
jev-1.13.0,change_risk_judgement,80,0.775,0.7709,0.3843,0.2773,0.8844,0.1161,0.1896,1.0,0,0.0,718.0,711.9,761.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,183
jev-1.13.0,regression_likelihood_judgement,80,0.6375,0.5493,0.7296,0.4498,0.6528,0.0851,0.4057,0.8875,0,0.0,715.2,711.2,754.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,184
jev-1.13.0,human_vs_machine_task_suitability,80,0.8125,0.7715,0.3127,0.2126,0.7987,0.0683,,,0,0.0,722.0,721.8,764.5,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,185
jev-1.13.0,live_data_requirement,80,1.0,0.8748,0.1362,0.0385,0.8748,0.1252,,,0,0.0,718.9,708.7,765.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,186
jev-1.13.0,information_acquisition_value,80,1.0,0.894,0.1248,0.058,0.894,0.106,,,0,0.0,721.6,710.6,769.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,187
jev-1.13.0,stopping_decision_sufficiency,80,1.0,0.85,0.1737,0.0732,0.85,0.15,,,0,0.0,722.5,715.5,771.5,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,188
jev-1.13.0,confidence_vs_evidence_consistency,80,0.8625,0.8,0.2691,0.1593,0.8306,0.1509,,,0,0.0,739.2,716.5,768.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,189
jev-1.13.0,self_consistency_across_outputs,80,0.9875,0.6776,0.3978,0.2231,0.6776,0.3099,,,0,0.0,719.8,713.2,776.5,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,190
jev-1.13.0,granularity_selection,80,1.0,0.9706,0.0306,0.0042,0.9706,0.0294,,,0,0.0,719.9,713.4,772.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,191
jev-1.13.0,abstraction_level_matching,80,1.0,0.9178,0.1006,0.0523,0.9178,0.0822,,,0,0.0,716.3,709.4,762.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,192
jev-1.13.0,analogy_validity,80,0.7,0.6089,0.9176,0.4624,0.7657,0.2329,,,0,0.0,860.7,742.4,1458.2,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,193
jev-1.13.0,category_error_detection,80,1.0,0.998,0.002,0.0,0.998,0.002,,,0,0.0,720.2,710.5,772.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,194
jev-1.13.0,cognitive_bias_illogic_detection,80,0.95,0.9501,0.0695,0.0478,0.9568,0.0217,,,0,0.0,719.1,713.3,767.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,195
jev-1.13.0,contradiction_resolution,80,1.0,0.9765,0.0241,0.0019,0.9765,0.0235,,,0,0.0,719.8,720.1,761.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,196
jev-1.13.0,scope_reasoning,80,1.0,0.89,0.1271,0.0524,0.89,0.11,,,0,0.0,720.6,713.5,770.5,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,197
jev-1.13.0,quantifier_reasoning_in_natural_text,80,0.775,0.7784,0.8266,0.4193,0.9876,0.2126,,,0,0.0,716.8,712.0,761.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,198
jev-1.13.0,negation_polarity_tracking,80,0.7625,0.7679,0.916,0.4538,0.9946,0.2321,,,0,0.0,721.5,715.3,798.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,199
jev-1.13.0,reference_coreference_resolution,80,1.0,0.9886,0.0115,0.0005,0.9886,0.0114,,,0,0.0,722.4,717.1,780.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,200
jev-1.13.0,comparative_language_reasoning,80,0.7625,0.7933,0.4737,0.3502,0.9633,0.2065,,,0,0.0,722.1,718.7,768.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,201
jev-1.13.0,definition_adherence,80,1.0,0.9698,0.0308,0.0021,0.9698,0.0302,,,0,0.0,716.9,708.5,762.5,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,202
jev-1.13.0,local_rule_over_world_knowledge_judgement,80,1.0,0.9555,0.0456,0.0044,0.9555,0.0445,,,0,0.0,713.2,707.3,756.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,203
jev-1.13.0,world_model_consistency,80,1.0,0.9701,0.0304,0.002,0.9701,0.0299,,,0,0.0,720.8,712.2,771.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,204
jev-1.13.0,long_context_distractor_resistance,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,717.8,715.1,759.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,205
jev-1.13.0,needle_set_retrieval,80,1.0,0.9623,0.043,0.0146,0.9623,0.0377,,,0,0.0,721.5,713.5,766.5,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,206
jev-1.13.0,cross_domain_synthesis,80,1.0,0.8675,0.1429,0.0374,0.8675,0.1325,,,0,0.0,716.6,711.8,761.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,207
jev-1.13.0,minimal_sufficient_explanation_selection,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,721.3,712.9,771.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,208
jev-1.13.0,competing_hypothesis_discrimination,80,1.0,0.9512,0.0502,0.0054,0.9512,0.0488,,,0,0.0,718.6,708.6,771.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,209
jev-1.13.0,mechanism_vs_pattern_distinction,80,0.775,0.6554,0.5901,0.395,0.7824,0.1946,,,0,0.0,720.8,716.4,756.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,210
jev-1.13.0,decision_robustness,80,1.0,0.9311,0.0725,0.0134,0.9311,0.0689,,,0,0.0,712.2,711.3,747.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,211
jev-1.13.0,sensitivity_analysis,80,0.8625,0.7897,0.3523,0.2113,0.8554,0.0716,,,0,0.0,723.8,715.0,777.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,212
jev-1.13.0,dominated_information_detection,80,1.0,0.8174,0.2052,0.0758,0.8174,0.1826,,,0,0.0,724.7,722.5,783.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,213
jev-1.13.0,consistency_under_paraphrase,80,0.975,0.8252,0.2147,0.1126,0.8267,0.1483,,,0,0.0,720.2,716.6,779.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,214
jev-1.13.0,consistency_under_irrelevant_context_insertion,80,1.0,0.9449,0.0571,0.0073,0.9449,0.0551,,,0,0.0,724.7,716.8,781.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,215
jev-1.13.0,consistency_under_option_permutation,80,1.0,0.8954,0.1115,0.0251,0.8954,0.1046,,,0,0.0,723.9,714.1,775.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,216
jev-1.13.0,calibration_under_ambiguity,80,0.725,0.7336,0.3899,0.2618,0.8219,0.2664,0.2903,1.0,0,0.0,725.3,708.8,784.2,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,217
jev-1.13.0,support_department,80,0.9625,0.9331,0.096,0.0631,0.9491,0.0514,,,0,0.0,718.6,712.9,767.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,218
jev-1.13.0,email_intent,80,1.0,0.998,0.002,0.0001,0.998,0.002,,,0,0.0,716.7,712.2,775.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,219
jev-1.13.0,refund_eligible,80,1.0,0.8179,0.2045,0.0752,0.8179,0.1821,,,0,0.0,713.7,710.8,762.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,220
jev-1.13.0,urgency,80,1.0,0.9581,0.0452,0.0105,0.9581,0.0419,,,0,0.0,716.2,710.4,779.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,221
jev-1.13.0,secret_leak,80,1.0,0.9088,0.1036,0.0396,0.9088,0.0912,,,0,0.0,718.8,711.2,775.2,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,222
jev-1.13.0,frustration_level,80,0.825,0.8274,0.2735,0.2084,0.8969,0.1561,0.1726,1.0,0,0.0,717.5,714.7,756.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,223
jev-1.13.0,incident_severity,80,0.8875,0.8787,0.1887,0.1187,0.9109,0.0926,0.1224,0.9875,0,0.0,716.9,710.4,766.5,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,224
jev-1.13.0,review_sentiment,80,1.0,0.9584,0.0453,0.0115,0.9584,0.0416,0.0316,1.0,0,0.0,716.0,706.8,782.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,225
jev-1.13.0,support_department_hard,80,1.0,0.9241,0.092,0.0485,0.9241,0.0759,,,0,0.0,713.1,710.0,755.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,226
jev-1.13.0,email_intent_hard,80,0.9875,0.992,0.0113,0.008,0.9935,0.008,,,0,0.0,714.0,709.9,758.2,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,227
jev-1.13.0,refund_eligible_hard,80,0.95,0.7729,0.2764,0.1381,0.7819,0.1706,,,0,0.0,712.9,708.7,747.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,228
jev-1.13.0,urgency_hard,80,1.0,0.9649,0.036,0.0033,0.9649,0.0351,,,0,0.0,718.3,713.0,764.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,229
jev-1.13.0,secret_leak_hard,80,1.0,0.9256,0.0792,0.0172,0.9256,0.0744,,,0,0.0,726.7,722.0,791.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,230
jev-1.13.0,frustration_level_hard,80,0.7875,0.7857,0.3056,0.2154,0.8337,0.1025,0.2142,1.0,0,0.0,719.5,710.6,766.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,231
jev-1.13.0,incident_severity_hard,80,0.925,0.9193,0.1078,0.0649,0.9295,0.0678,0.0829,1.0,0,0.0,725.7,717.7,800.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,232
jev-1.13.0,review_sentiment_hard,80,0.9875,0.9492,0.058,0.0189,0.951,0.0507,0.0339,1.0,0,0.0,717.6,715.3,750.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,233
jev-1.13.0,expense_category,80,1.0,0.9931,0.0081,0.0039,0.9931,0.0069,,,0,0.0,718.0,709.2,781.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,234
jev-1.13.0,oncall_route,80,1.0,0.9915,0.0091,0.0016,0.9915,0.0085,,,0,0.0,710.5,706.5,746.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,235
jev-1.13.0,churn_risk,80,1.0,0.979,0.0227,0.006,0.979,0.021,0.022,1.0,0,0.0,713.8,712.2,744.9,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,236
jev-1.13.0,lead_qualification,80,0.9875,0.9046,0.1191,0.0666,0.9059,0.0816,0.0906,1.0,0,0.0,713.9,707.0,759.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,237
jev-1.13.0,app_review_intent,80,1.0,0.998,0.002,0.0001,0.998,0.002,,,0,0.0,712.1,707.2,749.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,238
jev-1.13.0,content_moderation,80,1.0,0.9829,0.0183,0.0037,0.9829,0.0171,,,0,0.0,710.1,705.5,761.1,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,239
jev-1.13.0,code_review_intent,80,0.9625,0.9527,0.0718,0.0443,0.9621,0.0209,,,0,0.0,721.6,715.7,778.6,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,240
jev-1.13.0,commit_intent,80,0.95,0.9165,0.1684,0.0983,0.9533,0.0755,,,0,0.0,710.1,705.5,747.2,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,241
jev-1.13.0,recipe_cuisine,80,1.0,0.9982,0.0019,0.0005,0.9982,0.0018,,,0,0.0,714.9,711.9,755.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,242
jev-1.13.0,question_duplicate,80,1.0,0.9403,0.064,0.0145,0.9403,0.0598,,,0,0.0,714.2,708.7,758.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,243
jev-1.13.0,sql_injection_risk,80,1.0,0.9408,0.0676,0.0259,0.9408,0.0593,,,0,0.0,714.1,704.5,765.4,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,244
jev-1.13.0,travel_policy_violation,80,1.0,0.8361,0.1818,0.0616,0.8361,0.1639,,,0,0.0,710.1,705.8,746.0,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,245
jev-1.13.0,contains_pii,80,1.0,0.9644,0.0389,0.0095,0.9644,0.0356,,,0,0.0,709.1,703.7,762.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,246
jev-1.13.0,contains_spoiler,80,0.9875,0.9517,0.0543,0.0164,0.9535,0.0375,,,0,0.0,711.5,703.1,749.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,247
jev-1.13.0,formality_level,80,0.8875,0.8851,0.1625,0.1046,0.9176,0.0989,0.1069,1.0,0,0.0,716.0,713.7,754.8,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,248
jev-1.13.0,phishing_email,80,1.0,0.9175,0.0895,0.0242,0.9175,0.0825,,,0,0.0,717.6,707.2,796.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,249
jev-1.13.0,meeting_conflict,80,1.0,0.9774,0.0231,0.0019,0.9774,0.0226,,,0,0.0,714.6,711.7,757.7,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,250
jev-1.13.0,hazmat_shipping,80,1.0,0.9088,0.0987,0.0254,0.9088,0.0913,,,0,0.0,718.2,703.5,767.3,/Users/admin/Code/typed-decision-bench/output/jev-1.13.0_stats.jsonl,251
